caseNumber,p_minus_r,p_interruptions,p_words,p_times,p_laughter,p_num_counsel,p_num_int_by,r_interruptions,r_words,r_times,r_laughter,r_num_counsel,r_num_int_by,j_interruptions,j_words,j_times,j_laughter,j_num_int_by,side,margin,j_num
12-1173,-0.007452871547566856,0.005699254712845244,37.39344262295082,0.026742656729504603,0,1,6,0.0131521262604121,61.73770491803279,0.02761946514686541,0,1,6,0.0070144673388864535,67.81967213114754,0.05786935554581324,0,3,1,7,9
12-1117,-0.008249548852797113,0.002577984016499098,86.2,0.01160092807424594,0,2,4,0.01082753286929621,62.2,0.02268625934519206,0,1,7,0.002577984016499098,93.35555555555555,0.03557617942768755,0,3,1,9,9
07-219,0.00174901617839965,0.010275470048097944,56.46913580246913,0.01770878880629646,0,1,7,0.008526453869698294,66.81481481481481,0.015741145605596852,0.00021862702229995628,1,6,0.003935286401399213,69.30864197530865,0.033887188456493224,0.00021862702229995628,3,1,2,8
10-5443,-0.0009496676163342817,0.011870845204178538,34.52459016393443,0.028964862298195632,0,1,8,0.01282051282051282,51.01639344262295,0.02801519468186135,0,1,8,0.004273504273504274,79.52459016393442,0.060778727445394115,0.001899335232668566,4,1,5,9
08-305,-0.0011355034065102208,0.011733535200605601,41.93650793650794,0.02384557153671461,0,1,7,0.012869038607115822,55.23809523809524,0.02725208175624527,0,2,6,0.006056018168054504,71.57142857142857,0.05450416351249054,0,5,0,3,9
14-114,0.003536246526900732,0.010608739580702197,44.48314606741573,0.02248042434958323,0.0005051780752715333,1,7,0.007072493053801465,64.10112359550561,0.017428643596867896,0.00025258903763576663,1,5,0.007072493053801465,63.10112359550562,0.04294013639808032,0.0022733013387218996,4,0,3,9
07-542,0.007941760423560556,0.010589013898080741,43.79710144927536,0.022832561217736597,0,2,6,0.0026472534745201853,28.10144927536232,0.013898080741230973,0,1,4,0.0013236267372600927,59.11594202898551,0.03772336201191264,0.002316346790205162,2,0,1,9
10-1018,-0.0060453400503778345,0.004534005037783375,104.47368421052632,0.009571788413098237,0,2,7,0.01057934508816121,77.42105263157895,0.021662468513853905,0,1,6,0.003022670025188917,110.3157894736842,0.03299748110831234,0.0015113350125944584,5,1,9,9
08-1191,0,0.005718954248366013,85.3953488372093,0.011710239651416121,0,1,4,0.005718954248366013,87.11627906976744,0.018518518518518517,0.0002723311546840959,2,5,0.0032679738562091504,63.44186046511628,0.02287581699346405,0.0005446623093681918,5,0,8,8
07-308,-0.004217036828788305,0.003092493674444757,104.61764705882354,0.009558616811920157,0,1,5,0.007309530503233062,106.5,0.012651110486364914,0,1,7,0.0008434073657576609,85.44117647058823,0.02333427045262862,0,2,1,9,9
11-184,0.0021393643031784844,0.007334963325183374,58.42857142857143,0.017114914425427872,0,1,6,0.00519559902200489,55.32142857142857,0.017420537897310514,0.0003056234718826406,1,4,0.006418092909535452,64.76785714285714,0.03575794621026895,0.0009168704156479218,4,1,9,9
13-1211,0.002806361085126286,0.004911131898971001,106.9,0.009354536950420954,0,1,6,0.002104770813844715,91.45,0.005846585594013096,0,2,4,0.001403180542563143,52.25,0.015434985968194575,0.00023386342376052386,3,0,9,9
12-484,-0.00027510316368638266,0.0041265474552957355,98.24324324324324,0.010178817056396148,0,1,6,0.004401650618982118,47.54054054054054,0.007702888583218707,0,1,6,0.0019257221458046766,102.08108108108108,0.023108665749656122,0.0005502063273727648,3,1,1,9
07-10374,-0.0070518036343911045,0.003797125033902902,87.78571428571429,0.011391375101708706,0,1,5,0.010848928668294006,72.45238095238095,0.022240303770002714,0,1,8,0.003525901817195552,115.76190476190476,0.03254678600488202,0.0005424464334147003,2,1,1,9
10-553,-0.0031249999999999993,0.012053571428571429,35.55555555555556,0.028125,0,1,6,0.015178571428571428,42.698412698412696,0.026339285714285714,0,2,5,0.005357142857142857,86.14285714285714,0.059375,0.0026785714285714286,6,1,9,9
13-301,0.0015151515151515145,0.0069696969696969695,54.09836065573771,0.018484848484848486,0.0006060606060606061,1,8,0.005454545454545455,51.09836065573771,0.013636363636363636,0.0006060606060606061,1,5,0.0033333333333333335,66.78688524590164,0.03393939393939394,0.00030303030303030303,4,1,9,9
13-339,-0.0004961548002976931,0.004465393202679236,106.07894736842105,0.009426941205656165,0.00024807740014884643,2,3,0.004961548002976929,83.3157894736842,0.010915405606549243,0,1,7,0,99.02631578947368,0.020590424212354255,0.0009923096005953857,0,1,5,9
09-5201,-0.0006927606511950126,0.007620367163145133,46.564516129032256,0.021475580187045377,0.0006927606511950121,1,7,0.008313127814340146,57.61290322580645,0.020436439210252857,0.0006927606511950121,1,6,0.005542085209560097,73.06451612903226,0.045029442327675785,0.0017319016279875303,3,0,3,9
12-1200,-0.0015060240963855435,0.007906626506024096,50.113207547169814,0.019954819277108432,0,1,7,0.00941265060240964,84.32075471698113,0.024849397590361446,0,2,5,0.00338855421686747,69.05660377358491,0.046686746987951805,0.0015060240963855422,4,0,9,9
14-1406,-0.0050143266475644694,0.0071633237822349575,71.58974358974359,0.013968481375358166,0,1,6,0.012177650429799427,103.94871794871794,0.026146131805157593,0,2,6,0.0028653295128939827,75.35897435897436,0.04083094555873926,0.00035816618911174784,3,0,8,8
